id_employee,genre,statut_marital,departement,poste,a_quitte_l_entreprise,domaine_etude,frequence_deplacement,heure_supplementaires,evolution_cat_evol,categorie_employe,nombre_experiences_precedentes,annees_dans_l_entreprise,annees_depuis_la_derniere_promotion,nombre_participation_pee,niveau_education,revenu_mensuel,ecart_note_evaluation,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,nb_formations_suivies,age,distance_domicile_travail,exp_hors_entreprise,ratio_sans_promotion,satisfaction_employee_environnement,satisfaction_globale,revenu_par_annee_experience_totale,revenu_par_annee_experience_interne,mobilite_promotion
1162,M,Marié(e),Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,1,4,2,1,3,2539,1,3,3,3,3,0,27,6,0,0,4,3.25,7617,7617,0
1163,F,Marié(e),Commercial,Cadre Commercial,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,1,6,1,0,1,5714,1,3,1,2,4,3,34,9,0,0,2,2.0,11428,11428,4
1164,M,Célibataire,Ressources Humaines,Ressources Humaines,False,Entrepreunariat,Occasionnel,False,stable,employe_experimente,1,5,1,0,4,4323,0,3,2,1,3,2,35,8,1,0,3,2.25,8646,10375,3
1165,F,Marié(e),Commercial,Cadre Commercial,True,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,1,11,3,1,1,7336,1,1,1,1,3,3,29,23,0,0,4,1.75,8002,8002,5
1166,F,Célibataire,Consulting,Directeur Technique,False,Transformation Digitale,Frequent,False,stable,employe_experimente,9,18,2,0,4,13499,0,3,3,2,3,3,40,9,2,0,2,2.5,8099,8999,5
1167,M,Célibataire,Commercial,Cadre Commercial,True,Infra & Cloud,Frequent,True,stable,employe_experimente,0,21,13,0,3,13758,0,1,2,2,3,2,42,12,1,0,3,2.0,7504,7861,-4
117,M,Marié(e),Consulting,Manager,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,1,11,10,3,3,4152,1,4,1,3,3,3,30,2,0,0,3,2.75,4529,4529,0
1171,M,Célibataire,Commercial,Cadre Commercial,False,Marketing,Occasionnel,False,stable,employe_experimente,7,6,1,0,4,5155,0,1,4,4,3,3,42,4,3,0,2,2.75,6873,10310,3
1172,M,Marié(e),Consulting,Consultant,False,Transformation Digitale,Occasionnel,False,hausse,employe_nouveau_poste_interne,6,8,1,1,4,2258,1,3,2,3,3,2,35,1,2,0,4,3.0,2709,3387,-1
1173,M,Célibataire,Consulting,Consultant,False,Transformation Digitale,Occasionnel,False,hausse,employe_experimente,8,4,1,0,3,3597,1,2,4,3,4,2,24,24,2,0,4,3.25,7194,10791,2
1175,F,Marié(e),Consulting,Consultant,True,Infra & Cloud,Occasionnel,True,stable,employe_experimente,1,1,0,0,1,2515,0,4,4,2,3,4,28,12,0,0,3,3.25,30180,30180,1
1177,M,Marié(e),Consulting,Consultant,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,1,8,0,1,4,4420,0,4,2,3,4,2,26,3,0,0,1,2.5,6630,6630,7
1179,M,Marié(e),Commercial,Cadre Commercial,False,Marketing,Occasionnel,False,hausse,employe_experimente,1,10,1,1,3,6578,1,3,1,3,3,3,30,10,0,0,3,2.5,7893,7893,2
118,M,Célibataire,Commercial,Cadre Commercial,True,Transformation Digitale,Occasionnel,False,hausse,employe_experimente,1,9,4,0,2,9619,1,4,4,3,3,3,46,9,0,0,3,3.5,12825,12825,4
1180,F,Marié(e),Consulting,Assistant de Direction,False,Transformation Digitale,Frequent,True,hausse,employe_experimente,3,1,0,1,2,4422,1,4,4,1,3,3,40,26,15,0,3,3.0,3316,53064,1
1182,M,Divorcé(e),Consulting,Tech Lead,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,2,7,6,1,3,10274,1,2,2,4,3,2,35,2,8,0,3,2.75,8219,17612,1
1184,M,Célibataire,Consulting,Manager,False,Transformation Digitale,Frequent,False,hausse,employe_experimente,0,13,4,0,3,5343,2,1,3,3,4,3,34,1,1,0,4,2.75,4579,4932,5
1185,M,Marié(e),Consulting,Consultant,False,Autre,Frequent,False,hausse,employe_experimente,1,2,2,1,4,2376,1,4,2,4,3,2,35,4,0,1,4,3.5,14256,14256,0
1188,F,Célibataire,Commercial,Cadre Commercial,True,Marketing,Occasionnel,False,hausse,employe_experimente,8,4,1,0,3,5346,2,3,2,2,3,2,43,9,3,0,1,2.0,9164,16038,2
119,M,Marié(e),Consulting,Manager,False,Infra & Cloud,Frequent,False,hausse,employe_experimente,1,22,11,1,4,13503,2,2,4,2,4,3,40,1,0,0,3,2.75,7365,7365,-8
1190,F,Divorcé(e),Commercial,Représentant Commercial,False,Infra & Cloud,Aucun,False,stable,employe_nouveau_poste_interne,1,1,0,3,1,2827,0,1,3,3,3,3,32,2,0,0,3,2.5,33924,33924,-1
1191,F,Divorcé(e),Consulting,Senior Manager,False,Entrepreunariat,Occasionnel,False,stable,employe_experimente,4,5,4,1,4,19943,0,1,4,3,3,2,56,4,23,0,4,3.0,8547,47863,-2
1192,F,Marié(e),Consulting,Consultant,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,1,10,0,1,1,3131,0,4,1,3,3,5,29,6,0,0,2,2.5,3757,3757,8
1193,M,Célibataire,Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,1,1,0,0,2,2552,1,1,3,3,4,4,19,9,0,0,3,2.5,30624,30624,1
1195,F,Marié(e),Consulting,Assistant de Direction,False,Transformation Digitale,Occasionnel,True,stable,employe_experimente,4,3,0,1,3,4477,0,3,3,2,3,2,45,7,4,0,1,2.25,7674,17908,2
1196,F,Marié(e),Consulting,Tech Lead,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,1,14,3,1,3,6474,1,4,2,2,3,2,37,1,0,0,4,3.0,5549,5549,5
1198,M,Célibataire,Consulting,Consultant,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,1,2,1,0,3,3033,1,3,1,2,3,2,20,3,0,0,1,1.75,18198,18198,1
12,M,Célibataire,Consulting,Tech Lead,False,Infra & Cloud,Frequent,False,hausse,employe_experimente,0,9,1,0,3,9526,2,3,2,3,4,2,38,23,1,0,4,3.0,11431,12701,6
120,M,Célibataire,Commercial,Cadre Commercial,False,Marketing,Occasionnel,True,hausse,employe_experimente,0,10,1,0,4,5441,1,4,4,1,4,2,51,21,1,0,3,3.0,5935,6529,6
1200,M,Célibataire,Consulting,Assistant de Direction,True,Infra & Cloud,Occasionnel,True,stable,employe_experimente,1,6,0,0,4,2936,0,3,3,3,3,4,44,10,0,0,3,3.0,5872,5872,4
1201,F,Divorcé(e),Consulting,Senior Manager,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,3,7,4,1,2,18606,0,3,2,3,3,6,53,7,19,0,4,3.0,8587,31896,3
1202,F,Marié(e),Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,True,hausse,employe_experimente,0,5,1,1,1,2168,2,4,1,2,3,2,29,15,1,0,2,2.25,4336,5203,3
1203,M,Marié(e),Consulting,Assistant de Direction,True,Infra & Cloud,Frequent,True,hausse,employe_experimente_nouvel_entrant,0,0,0,1,4,2853,1,4,2,3,3,5,22,3,1,-1,3,3.0,34236,-1,-1
1204,F,Marié(e),Commercial,Senior Manager,False,Marketing,Occasionnel,False,hausse,employe_experimente,8,26,15,0,3,17048,1,1,1,3,4,2,46,2,2,0,3,2.0,7306,7868,0
1206,M,Célibataire,Consulting,Assistant de Direction,False,Infra & Cloud,Aucun,False,hausse,employe_experimente_nouvel_entrant,2,0,0,0,3,2290,2,3,4,3,3,3,44,17,6,-1,4,3.5,4580,-1,-1
1207,M,Marié(e),Ressources Humaines,Ressources Humaines,False,Ressources Humaines,Occasionnel,False,stable,employe_experimente,1,5,1,1,3,3600,0,3,4,3,3,2,33,2,0,0,2,3.0,8640,8640,3
121,F,Divorcé(e),Commercial,Cadre Commercial,False,Transformation Digitale,Occasionnel,True,hausse,employe_experimente,1,11,2,3,2,5209,1,2,2,2,3,4,30,4,0,0,3,2.25,5682,5682,6
1210,M,Divorcé(e),Consulting,Assistant de Direction,True,Infra & Cloud,Aucun,False,hausse,employe_nouveau_poste_interne,6,1,0,1,2,2107,1,1,1,1,3,2,41,5,4,0,1,1.0,5056,25284,-1
1211,M,Divorcé(e),Commercial,Cadre Commercial,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,8,4,0,3,4,4115,0,1,3,3,3,3,30,29,4,0,3,2.5,6172,12345,3
1212,M,Marié(e),Commercial,Cadre Commercial,False,Transformation Digitale,Frequent,False,stable,employe_experimente_nouvel_entrant,5,0,0,3,4,4327,0,2,4,3,3,2,40,2,5,-1,2,2.75,10384,-1,-1
1215,F,Marié(e),Consulting,Senior Manager,False,Transformation Digitale,Frequent,False,hausse,employe_experimente,2,2,2,1,3,17856,1,1,3,3,4,3,50,2,30,1,4,2.75,6696,107136,0
1216,M,Marié(e),Consulting,Consultant,False,Transformation Digitale,Occasionnel,False,hausse,employe_experimente,1,6,3,3,4,3196,1,1,3,3,3,2,28,19,0,0,4,2.75,6392,6392,2
1217,M,Marié(e),Consulting,Directeur Technique,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,5,4,0,1,2,19081,0,2,1,3,3,2,46,15,21,0,4,2.5,9158,57243,2
1218,M,Marié(e),Commercial,Cadre Commercial,False,Infra & Cloud,Occasionnel,True,stable,employe_experimente,3,7,1,3,4,8966,0,1,4,3,3,2,35,17,8,0,3,2.75,7172,15370,6
1219,F,Marié(e),Consulting,Consultant,True,Infra & Cloud,Occasionnel,False,stable,employe_nouveau_poste_interne,1,1,0,1,2,2210,0,2,1,1,3,3,24,17,0,0,4,2.0,26520,26520,-1
1220,F,Marié(e),Commercial,Cadre Commercial,False,Transformation Digitale,Frequent,False,stable,employe_experimente,1,10,0,1,3,4539,0,3,1,2,3,3,33,25,0,0,2,2.0,5446,5446,7
1221,M,Divorcé(e),Consulting,Consultant,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,1,7,1,1,4,2741,2,3,3,3,3,4,36,6,0,0,3,3.0,4698,4698,6
1224,M,Divorcé(e),Consulting,Consultant,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,1,10,8,3,4,3491,0,3,1,2,3,4,30,7,0,0,3,2.25,4189,4189,-1
1225,M,Célibataire,Consulting,Assistant de Direction,False,Autre,Occasionnel,False,hausse,employe_experimente,1,20,13,0,4,4541,1,4,2,3,4,3,44,29,0,0,4,3.25,2724,2724,-2
1226,M,Célibataire,Commercial,Représentant Commercial,False,Marketing,Occasionnel,False,baisse,employe_experimente,1,2,2,0,3,2678,-1,4,4,3,3,2,20,21,0,1,3,3.5,16068,16068,-1
1228,M,Divorcé(e),Consulting,Tech Lead,False,Entrepreunariat,Occasionnel,False,stable,employe_experimente,2,6,1,1,4,7379,0,4,3,2,3,3,46,2,6,0,4,3.25,7379,14758,2
1231,M,Marié(e),Ressources Humaines,Ressources Humaines,False,Transformation Digitale,Aucun,False,baisse,employe_experimente,7,4,0,1,5,6272,-1,1,1,4,3,3,42,2,6,0,4,2.5,7526,18816,3
1233,M,Divorcé(e),Commercial,Cadre Commercial,False,Marketing,Occasionnel,True,baisse,employe_experimente,0,11,1,1,4,5220,-1,4,2,3,3,3,60,7,1,0,2,2.75,5220,5694,6
1234,F,Marié(e),Consulting,Consultant,False,Autre,Frequent,False,hausse,employe_experimente,1,2,2,1,3,2743,2,2,3,3,4,2,32,13,0,1,3,2.75,16458,16458,0
1235,F,Célibataire,Consulting,Assistant de Direction,False,Infra & Cloud,Frequent,True,stable,employe_experimente,4,8,0,0,2,4998,0,3,4,3,3,2,32,2,2,0,4,3.5,5997,7497,7
1237,F,Divorcé(e),Consulting,Tech Lead,False,Entrepreunariat,Occasionnel,True,hausse,employe_experimente,2,7,7,1,3,10252,3,1,3,3,4,2,36,1,10,1,3,2.5,7236,17574,0
1238,M,Marié(e),Consulting,Assistant de Direction,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,0,14,4,1,3,2781,0,4,2,3,3,5,33,9,1,0,1,2.5,2224,2383,6
1239,F,Divorcé(e),Commercial,Cadre Commercial,False,Entrepreunariat,Occasionnel,False,hausse,employe_experimente,7,5,1,1,3,6852,1,2,2,4,3,2,40,10,2,0,2,2.5,11746,16444,0
124,M,Marié(e),Consulting,Manager,False,Transformation Digitale,Frequent,True,hausse,employe_experimente,2,10,9,1,3,10673,1,1,3,2,3,5,46,1,11,0,3,2.25,6098,12807,0
1240,M,Célibataire,Commercial,Cadre Commercial,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,0,4,1,0,4,4950,0,4,2,3,3,4,25,10,1,0,3,3.0,11880,14850,2
1241,M,Marié(e),Consulting,Assistant de Direction,False,Transformation Digitale,Occasionnel,True,hausse,employe_experimente,0,11,5,1,3,3579,1,2,1,3,4,2,30,1,1,0,4,2.5,3579,3904,4
1242,F,Marié(e),Consulting,Directeur Technique,False,Transformation Digitale,Frequent,True,stable,employe_nouveau_poste_interne,3,1,0,0,5,13191,0,1,3,3,3,6,42,26,19,0,1,2.0,7914,158292,-1
1243,F,Marié(e),Commercial,Cadre Commercial,False,Marketing,Aucun,True,hausse,employe_experimente,4,13,4,1,2,10377,1,4,2,2,3,6,35,8,3,0,3,2.75,7782,9578,-2
1244,M,Marié(e),Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,True,stable,employe_experimente,1,9,6,2,3,2235,0,1,4,2,3,3,27,14,0,0,1,2.0,2980,2980,1
1245,F,Divorcé(e),Consulting,Tech Lead,False,Infra & Cloud,Frequent,False,stable,employe_experimente,7,5,1,1,4,10502,0,3,1,1,3,2,54,1,28,0,4,2.25,3818,25204,3
1246,F,Marié(e),Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,False,baisse,employe_experimente,1,10,7,1,1,2011,-1,4,4,3,3,5,44,2,0,0,1,3.0,2413,2413,-2
1248,F,Célibataire,Consulting,Assistant de Direction,True,Transformation Digitale,Aucun,True,hausse,employe_experimente,1,1,0,0,3,1859,2,2,2,4,4,2,19,10,0,0,1,2.25,22308,22308,1
1249,F,Divorcé(e),Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,1,3,1,3,3,3760,0,4,1,3,3,5,29,1,0,0,1,2.25,15040,15040,1
125,M,Célibataire,Commercial,Cadre Commercial,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,1,11,5,0,4,5010,0,3,1,3,3,0,32,6,1,0,2,2.25,5010,5465,3
1250,M,Marié(e),Consulting,Directeur Technique,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,3,10,0,0,3,17779,0,4,1,3,3,2,54,3,26,0,4,3.0,5926,21334,9
1251,M,Marié(e),Consulting,Manager,False,Transformation Digitale,Occasionnel,True,stable,employe_experimente,1,6,0,0,2,6833,0,1,4,2,3,2,31,11,0,0,3,2.5,13666,13666,5
1252,F,Célibataire,Consulting,Manager,False,Transformation Digitale,Occasionnel,False,hausse,employe_experimente,1,10,1,0,3,6812,1,1,2,3,3,2,31,24,0,0,3,2.25,8174,8174,8
1254,F,Célibataire,Commercial,Cadre Commercial,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,5,6,0,0,3,5171,1,4,4,3,3,2,59,3,7,0,3,3.5,4773,10342,1
1255,M,Marié(e),Consulting,Directeur Technique,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,3,8,0,1,3,19740,2,4,2,3,3,2,43,3,17,0,3,3.0,9475,29610,7
1256,M,Marié(e),Consulting,Senior Manager,False,Transformation Digitale,Occasionnel,False,hausse,employe_nouveau_poste_interne,2,1,0,1,2,18711,1,3,3,4,3,2,49,4,22,0,1,2.75,9762,224532,-1
1257,M,Marié(e),Consulting,Assistant de Direction,False,Entrepreunariat,Frequent,False,stable,employe_experimente,1,11,0,0,3,3692,0,2,3,2,3,2,36,3,1,0,3,2.5,3692,4027,10
1258,M,Célibataire,Consulting,Consultant,False,Entrepreunariat,Occasionnel,False,baisse,employe_nouveau_poste_interne,5,1,0,0,2,2559,-1,2,3,2,3,4,48,2,6,0,4,2.75,4386,30708,-1
1259,M,Divorcé(e),Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,1,5,0,3,2,2517,0,3,2,3,3,2,27,4,0,0,1,2.25,6040,6040,3
126,F,Marié(e),Consulting,Directeur Technique,False,Entrepreunariat,Occasionnel,False,stable,employe_experimente,9,4,0,1,4,13549,0,3,1,1,3,5,54,2,12,0,1,1.5,10161,40647,3
1260,M,Divorcé(e),Consulting,Manager,False,Infra & Cloud,Occasionnel,True,stable,employe_nouveau_poste_interne,1,6,1,2,3,6623,0,4,2,3,3,2,29,7,0,0,3,3.0,13246,13246,-1
1263,M,Célibataire,Consulting,Directeur Technique,False,Infra & Cloud,Occasionnel,False,hausse,employe_nouveau_poste_interne,6,1,0,0,3,18265,1,4,3,4,3,3,48,1,24,0,4,3.75,8767,219180,-1
1264,F,Divorcé(e),Consulting,Directeur Technique,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,3,7,1,2,3,16124,1,4,2,2,3,2,29,1,2,0,4,3.0,21498,27641,6
1265,F,Marié(e),Consulting,Assistant de Direction,False,Entrepreunariat,Occasionnel,False,baisse,employe_nouveau_poste_interne,0,1,0,0,3,2585,-1,3,4,2,3,5,34,20,1,0,3,3.0,15510,31020,-1
1267,M,Marié(e),Commercial,Senior Manager,False,Marketing,Occasionnel,False,stable,employe_experimente,7,22,3,1,3,18213,0,2,3,3,3,5,44,5,4,0,2,2.5,8406,9934,6
1268,M,Divorcé(e),Commercial,Cadre Commercial,False,Marketing,Occasionnel,True,baisse,employe_experimente,0,9,0,2,5,8380,-1,3,4,3,3,3,33,10,1,0,4,3.5,10056,11173,8
1269,F,Célibataire,Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,True,baisse,employe_nouveau_poste_interne,1,1,0,0,3,2994,-1,4,4,3,3,2,19,25,0,0,2,3.25,35928,35928,-1
1270,M,Marié(e),Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,False,hausse,employe_nouveau_poste_interne,1,1,0,1,2,1223,1,3,4,3,4,2,23,1,0,0,4,3.5,14676,14676,-1
1273,M,Célibataire,Commercial,Représentant Commercial,True,Infra & Cloud,Frequent,True,hausse,employe_nouveau_poste_interne,1,1,1,0,1,1118,2,4,4,3,3,4,25,24,0,1,3,3.5,13416,13416,-1
1275,M,Célibataire,Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,True,hausse,employe_experimente,1,8,2,0,2,2875,1,4,2,2,4,2,26,4,0,0,3,2.75,4312,4312,3
1277,F,Célibataire,Commercial,Senior Manager,True,Marketing,Occasionnel,True,hausse,employe_experimente,2,24,1,0,3,18824,2,2,1,3,3,2,45,2,2,0,1,1.75,8688,9412,9
1278,M,Divorcé(e),Consulting,Manager,False,Transformation Digitale,Aucun,True,hausse,employe_experimente,1,33,15,1,1,13577,1,2,4,3,3,3,55,8,1,0,4,3.25,4791,4937,-6
1279,F,Célibataire,Consulting,Consultant,True,Infra & Cloud,Frequent,False,hausse,employe_experimente,1,2,2,0,2,2625,2,3,3,1,4,2,21,10,0,1,1,2.0,15750,15750,0
128,F,Marié(e),Commercial,Cadre Commercial,False,Autre,Occasionnel,False,hausse,employe_experimente,0,3,0,1,2,4999,1,3,1,2,4,2,24,3,1,0,1,1.75,14997,19996,2
1280,F,Marié(e),Commercial,Senior Manager,False,Marketing,Occasionnel,False,hausse,employe_experimente,2,11,0,1,2,18789,1,2,3,3,3,2,46,4,15,0,4,3.0,8671,20497,4
1281,F,Célibataire,Commercial,Cadre Commercial,False,Marketing,Occasionnel,True,stable,employe_experimente,0,3,0,0,3,4538,0,1,4,3,3,3,34,2,1,0,3,2.75,13614,18152,2
1282,M,Divorcé(e),Commercial,Senior Manager,False,Infra & Cloud,Frequent,True,hausse,employe_experimente,4,29,11,1,3,19847,1,2,1,2,4,5,51,9,2,0,4,2.25,7682,8212,-1
1283,M,Célibataire,Consulting,Tech Lead,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,6,9,5,0,4,10512,0,4,4,2,3,6,59,18,16,0,4,3.5,5045,14016,2
1285,F,Divorcé(e),Consulting,Consultant,False,Transformation Digitale,Frequent,False,stable,employe_experimente,4,11,5,2,3,4444,0,2,3,4,3,2,34,19,4,0,3,3.0,3555,4848,3
1286,M,Célibataire,Consulting,Consultant,False,Transformation Digitale,Frequent,True,stable,employe_experimente,0,4,0,0,4,2154,0,3,3,2,3,2,28,1,1,0,4,3.0,5169,6462,2
1288,M,Divorcé(e),Consulting,Senior Manager,False,Infra & Cloud,Occasionnel,False,baisse,employe_experimente,1,25,14,2,2,19190,-1,1,4,2,3,4,44,4,1,0,3,2.5,8856,9211,-5
1289,M,Marié(e),Ressources Humaines,Ressources Humaines,False,Infra & Cloud,Frequent,False,hausse,employe_experimente,4,10,1,2,3,4490,1,2,4,4,3,5,34,11,4,0,3,3.25,3848,5388,8
129,M,Marié(e),Commercial,Cadre Commercial,False,Transformation Digitale,Aucun,False,stable,employe_experimente,1,5,0,0,3,4221,0,3,2,4,3,3,28,4,0,0,2,2.75,10130,10130,4
1291,M,Marié(e),Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,True,stable,employe_experimente,0,3,2,0,1,3506,0,3,4,3,3,3,35,6,1,0,3,3.25,10518,14024,0
1292,F,Marié(e),Consulting,Assistant de Direction,False,Transformation Digitale,Occasionnel,True,baisse,employe_nouveau_poste_interne,6,1,0,0,4,2372,-1,2,4,3,3,2,42,7,17,0,2,2.75,1581,28464,-1
1293,F,Célibataire,Commercial,Cadre Commercial,False,Marketing,Occasionnel,False,hausse,employe_experimente,3,21,15,0,4,10231,1,4,4,4,3,3,43,4,2,0,4,4.0,5337,5846,-8
1294,F,Célibataire,Consulting,Tech Lead,False,Infra & Cloud,Occasionnel,True,stable,employe_experimente,9,16,5,0,4,5410,0,2,4,3,3,2,36,2,2,0,3,3.0,3606,4057,9
1295,F,Marié(e),Consulting,Manager,True,Transformation Digitale,Occasionnel,False,stable,employe_experimente,1,10,0,1,3,7978,0,4,4,3,3,2,44,15,0,0,1,3.0,9573,9573,7
1296,M,Marié(e),Consulting,Consultant,False,Infra & Cloud,Frequent,True,hausse,employe_experimente,1,2,2,1,3,3867,1,4,2,3,3,2,28,2,0,1,4,3.25,23202,23202,0
1297,F,Célibataire,Consulting,Consultant,False,Transformation Digitale,Frequent,False,hausse,employe_nouveau_poste_interne,0,7,7,0,2,2838,1,3,2,2,3,6,51,6,1,1,2,2.25,4257,4865,-1
1298,F,Célibataire,Consulting,Tech Lead,False,Transformation Digitale,Aucun,True,stable,employe_experimente,7,8,1,0,2,4695,0,3,3,3,3,3,30,9,2,0,3,3.0,5634,7042,3
1299,F,Divorcé(e),Consulting,Consultant,True,Entrepreunariat,Occasionnel,True,stable,employe_experimente,3,7,7,2,3,3339,0,3,1,3,3,2,29,7,3,1,2,2.25,4006,5724,0
13,M,Marié(e),Consulting,Manager,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,6,7,7,2,3,5237,0,3,2,2,3,3,36,27,10,1,3,2.5,3696,8977,0
1301,M,Célibataire,Consulting,Assistant de Direction,False,Entrepreunariat,Occasionnel,False,stable,employe_experimente,2,3,1,0,3,2080,0,1,2,2,3,2,28,1,2,0,4,2.25,4992,8320,1
1303,F,Célibataire,Consulting,Assistant de Direction,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,1,2,2,0,3,2096,0,2,4,2,3,3,25,1,0,1,4,3.0,12576,12576,0
1304,M,Marié(e),Commercial,Cadre Commercial,False,Transformation Digitale,Occasionnel,False,baisse,employe_experimente,1,10,0,2,3,6209,-1,4,3,4,3,4,32,8,0,0,3,3.5,7450,7450,7
1306,F,Célibataire,Consulting,Senior Manager,False,Transformation Digitale,Frequent,False,hausse,employe_experimente_nouvel_entrant,3,0,0,0,3,18061,1,2,3,3,4,4,45,25,22,-1,2,2.5,9851,-1,-1
1307,F,Divorcé(e),Consulting,Senior Manager,False,Transformation Digitale,Occasionnel,True,hausse,employe_experimente,6,19,15,2,4,17123,1,2,4,3,3,4,39,13,2,0,3,3.0,9784,10814,-6
1308,M,Divorcé(e),Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,1,2,2,2,4,2372,0,3,4,3,3,3,58,23,0,1,1,2.75,14232,14232,0
1309,M,Marié(e),Consulting,Consultant,True,Infra & Cloud,Occasionnel,False,stable,employe_experimente,1,10,1,1,2,4883,0,3,1,3,3,3,32,7,0,0,4,2.75,5859,5859,3
131,M,Célibataire,Commercial,Cadre Commercial,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,0,37,1,0,4,13872,0,3,3,2,3,1,58,10,1,0,4,3.0,4380,4499,9
1310,M,Célibataire,Consulting,Assistant de Direction,True,Transformation Digitale,Occasionnel,False,stable,employe_experimente,0,5,0,0,3,3904,0,1,1,3,3,2,39,23,1,0,3,2.0,7808,9369,2
1311,F,Marié(e),Consulting,Consultant,False,Entrepreunariat,Occasionnel,False,hausse,employe_experimente,0,9,6,1,3,4627,1,4,1,3,3,6,30,6,1,0,1,2.25,5552,6169,-4
1312,F,Marié(e),Consulting,Manager,False,Entrepreunariat,Occasionnel,False,stable,employe_experimente,3,7,1,0,4,7094,0,3,1,3,3,0,36,10,3,0,4,2.75,8512,12161,6
1314,F,Célibataire,Ressources Humaines,Ressources Humaines,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,6,7,5,0,2,3423,0,1,3,4,3,3,46,1,3,0,4,3.0,4107,5868,1
1315,F,Marié(e),Consulting,Consultant,False,Infra & Cloud,Aucun,False,hausse,employe_experimente,0,9,7,3,3,6674,2,4,1,3,3,6,28,1,1,0,3,2.75,8008,8898,1
1317,F,Marié(e),Consulting,Directeur Technique,False,Infra & Cloud,Occasionnel,True,stable,employe_experimente,4,3,1,0,3,16880,0,1,2,3,3,2,50,28,22,0,4,2.5,8102,67520,1
1318,M,Célibataire,Commercial,Cadre Commercial,True,Marketing,Occasionnel,True,hausse,employe_experimente,2,5,1,0,4,9094,1,2,3,3,3,2,40,25,4,0,4,3.0,12125,21825,3
1319,M,Célibataire,Commercial,Cadre Commercial,True,Infra & Cloud,Occasionnel,True,stable,employe_experimente,9,8,7,0,3,8446,0,2,3,2,3,2,52,5,2,0,2,2.25,10135,12669,0
132,M,Marié(e),Consulting,Consultant,False,Transformation Digitale,Aucun,False,stable,employe_experimente,4,3,1,1,3,2042,0,2,3,4,3,3,44,23,14,0,2,2.75,1441,8168,1
1321,F,Marié(e),Consulting,Senior Manager,False,Transformation Digitale,Occasionnel,True,hausse,employe_experimente,1,9,0,2,4,11916,1,1,4,3,4,2,30,17,0,0,2,2.5,15888,15888,1
